Source,Target,Weight
A0A0G2JFE2,Q8BN81,1.0
A0A0G2JFE2,Q8C411,1.0
A0A0G2JFE2,Q8CEQ0,1.0
A0A0G2JFE2,A0A1Y7VIW8,1.0
A0A0G2JFE2,E9PZX7,1.0
A0A0G2JFE2,E9Q9E4,1.0
A0A0G2JFE2,Q8BP21,1.0
A0A0G2JFE2,Q9CYR7,1.0
A0A0G2JFE2,Q9D193,1.0
Q9D9G7,Q7M754,1.0
Q9D9G7,E1AW56,0.7142857142857143
A0A0G2JFP4,Q8K385,1.0
A0A0G2JGG8,Q8K441,1.0
A0A0G2JGH1,O09110,1.0
A0A0G2JGH1,O54863,1.0
A0A0G2JGH1,O55047,1.0
A0A0G2JGH1,P08414,1.0
A0A0G2JGH1,P47809,1.0
A0A0G2JGH1,P70236,1.0
A0A0G2JGH1,Q3UIZ8,1.0
A0A0G2JGH1,Q61241,1.0
A0A0G2JGH1,Q641K5,1.0
A0A0G2JGH1,Q8BW96,1.0
A0A0G2JGH1,Q8BZN4,1.0
A0A0G2JGH1,Q8C078,1.0
A0A0G2JGH1,Q8C0V0,1.0
A0A0G2JGH1,Q8VBY2,1.0
A0A0G2JGH1,Q8VDF3,1.0
A0A0G2JGH1,Q91VB2,1.0
A0A0G2JGH1,Q91YA2,1.0
A0A0G2JGH1,Q91YS8,1.0
A0A0G2JGH1,Q924X7,1.0
A0A0G2JGH1,Q99MQ3,0.7142857142857143
A0A0G2JGH1,Q9R0A5,1.0
A0A0G2JGH1,Q9Z0H0,1.0
A0A0G2JGH1,P0C5K0,1.0
A0A0G2JGH1,Q543Z5,1.0
A0A0G2JGH1,Q5SWN9,1.0
A0A0G2JGH1,Q8BGW6,1.0
A0A0G2JGH1,A2AGS2,1.0
A0A0G2JGH1,A2AM78,0.7142857142857143
A0A0G2JGH1,P0C5K1,1.0
A0A0G2JGH1,Q3U258,0.7142857142857143
A0A0G2JGH1,Q3UU57,1.0
A0A0G2JGH1,Q543X6,1.0
A0A0G2JGH1,Q5DU52,0.7142857142857143
A0A0G2JGH1,Q5SUV5,1.0
A0A0G2JGH1,Q6IS31,0.7142857142857143
A0A0G2JGH1,Q8BP44,1.0
A0A0G2JGH1,Q8C0X8,1.0
A0A0G2JGH1,Q8QZV4,1.0
A0A0G2JGH1,Q9JJX8,1.0
A0A0G2JGH1,A0AA95Z2J0,1.0
A0A0G2JGH1,D3YV51,1.0
A0A0G2JGH1,Q3TJG7,1.0
A0A0G2JGH1,Q3TLX7,1.0
A0A0G2JGH1,Q3TN15,1.0
A0A0G2JGH1,Q3TX82,1.0
A0A0G2JGH1,Q3UDI2,1.0
A0A0G2JGH1,Q66JY4,1.0
A0A0G2JGH1,Q8C371,1.0
A0A0G2JGH1,Q8C5F7,1.0
A0A0G2JGH1,Q9D9B2,1.0
A0A0G2JGH1,S4R1E6,1.0
Q9DAM4,Q9CZU6,1.0
A0A0G2JGX4,Q6PIC6,1.0
A0A0G2JGX4,Q6PIE5,1.0
A0A0G2JGX4,Q8VDN2,1.0
A0A0G2JGX4,Q9WV27,1.0
A0A0G2JGX4,Q9Z1W8,1.0
A0A0G2LB90,A4Q9E8,1.0
A0A0G2LB90,A4Q9F0,1.0
A0A0G2LB90,A4Q9F4,1.0
A0A0G2LB90,Q80UG8,1.0
A0A0G2LB90,Q8CHB8,1.0
A0A0G2LB90,Q91V51,1.0
A0A0G2LB90,A4Q9F6,1.0
A0A0G2LB90,A4Q9E4,1.0
A0A0H2UH19,Q5DW34,1.0
A0A0H2UKC4,Q9JM95,1.0
A0A0H2UKC4,Q9QZ39,1.0
A0A0H2UKC4,Q9R2B6,1.0
A0A0H2UKC4,Q9WUV2,1.0
A0A0H2UKC4,B7ZNQ3,1.0
A0A0H2UKC4,Q8BM62,1.0
A0A0H2UKC4,Q9JJM5,1.0
A0A0H2UKC4,Q9JJM6,1.0
A0A0J9YMZ5,P58006,1.0
A0A0J9YMZ5,P58043,1.0
A0A0J9YMZ5,Q9CYP7,1.0
Q9DAZ8,Q9JI81,1.0
Q9DAZ8,Q9JL96,1.0
Q9DB94,Q9CYU6,0.7142857142857143
Q9DB94,Q3U5K4,0.7142857142857143
Q9DBB6,P97325,1.0
Q9DBB6,Q91Y74,1.0
Q9DBB6,Q8VIB3,1.0
Q9DBB6,A0A0R4J1J3,1.0
Q9DBZ6,P55096,1.0
A0A0J9YV71,Q14AW5,1.0
A0A0J9YV85,P35278,1.0
A0A0J9YV85,P51150,1.0
A0A0J9YV85,P61021,1.0
A0A0J9YV85,Q9CQD1,1.0
A0A0J9YV85,B2RPS1,1.0
A0A0J9YV85,Q8C266,1.0
A0A0J9YV85,Q0PD56,1.0
A0A0J9YV85,Q3TCT9,1.0
A0A0J9YV85,Q3TJ39,1.0
Q9DCS8,O09043,1.0
Q9DCS8,P70269,0.8333333333333334
Q9DCS8,Q9D106,0.8333333333333334
Q9DCS8,Q9D7R7,0.8333333333333334
Q9DCS8,D3Z6T3,0.8333333333333334
Q9DCS8,A0A1B0GT66,1.0
Q9DCS8,F6Y6L6,1.0
Q9DCS8,Q3TV11,0.8333333333333334
Q9DCS8,Q8C243,0.8333333333333334
Q9DCS8,Q8VCK2,1.0
Q9DCT4,Q9CY21,1.0
Q9DD04,P84078,1.0
Q9EQ66,Q8BSY0,1.0
A0A0N4SUV4,O55127,1.0
A0A0N4SUV4,Q811W2,1.0
Q9EQE2,P36993,0.8571428571428571
Q9EQE2,P49443,0.8571428571428571
Q9EQE2,Q546R1,0.8571428571428571
Q9EQE2,Q5BKS2,0.8571428571428571
Q9EQE2,Q99NF7,0.8571428571428571
Q9EQE3,P36993,0.8571428571428571
Q9EQE3,P49443,0.8571428571428571
Q9EQE3,Q546R1,0.8571428571428571
Q9EQE3,Q5BKS2,0.8571428571428571
Q9EQE3,Q99NF7,0.8571428571428571
A0A0N4SV88,O55127,1.0
A0A0N4SV88,Q811W2,1.0
Q9EQR4,Q6Q473,1.0
Q9EQR4,Q9D7Z6,1.0
Q9ER05,F2YMG0,1.0
Q9ER05,P00755,1.0
Q9ER05,P00756,1.0
Q9ER05,P03953,1.0
Q9ER05,P04187,1.0
Q9ER05,P11032,1.0
Q9ER05,P15948,1.0
Q9ER05,P15949,1.0
Q9ER05,P21812,1.0
Q9ER05,P21844,1.0
Q9ER05,P21845,1.0
Q9ER05,P28293,1.0
Q9ER05,P36369,1.0
Q9ER05,Q02844,1.0
Q9ER05,Q3V0Q7,1.0
Q9ER05,Q402U7,1.0
Q9ER05,Q61759,1.0
Q9ER05,Q61955,1.0
Q9ER05,Q8VIF2,1.0
Q9ER05,Q91VE3,1.0
Q9ER05,Q924N9,1.0
Q9ER05,Q99MS4,1.0
Q9ER05,Q9ESD1,1.0
Q9ER05,Q9JHJ7,1.0
Q9ER05,Q9JM71,1.0
Q9ER05,A6H6T1,1.0
Q9ER05,P07628,1.0
Q9ER05,P08883,1.0
Q9ER05,P08884,1.0
Q9ER05,P11033,1.0
Q9ER05,P11034,1.0
Q9ER05,P13366,1.0
Q9ER05,P15945,1.0
Q9ER05,P15946,1.0
Q9ER05,P15947,1.0
Q9ER05,Q80WM7,1.0
Q9ER05,Q920S2,1.0
Q9ER05,Q9CR35,1.0
Q9ER05,Q9QYN3,1.0
Q9ER05,Q9QYZ9,1.0
Q9ER05,O35164,1.0
Q9ER05,O35205,1.0
Q9ER05,P04071,1.0
Q9ER05,P15119,1.0
Q9ER05,P43430,1.0
Q9ER05,Q14B25,1.0
Q9ER05,Q3UKY7,1.0
Q9ER05,Q571E5,1.0
Q9ER05,Q61754,1.0
Q9ER05,Q8BJR6,1.0
Q9ER05,Q9D9M0,1.0
Q9ER05,Q9ER10,1.0
Q9ER05,B7ZNS9,1.0
Q9ER05,Q00356,1.0
Q9ER05,Q3UP47,1.0
A0A0N4SVK8,Q8CG72,1.0
A0A0N4SW45,A2CF88,1.0
A0A0N4SW45,O35936,1.0
A0A0N4SW45,O70582,1.0
A0A0N4SW45,P39654,1.0
A0A0N4SW45,P39655,1.0
A0A0N4SW45,P48999,1.0
A0A0N4SW45,P55249,1.0
A0A0N4SW45,Q9WV07,1.0
Q9JHP1,Q9JM95,1.0
Q9JHP1,Q9QZ39,1.0
Q9JHP1,Q9R2B6,1.0
Q9JHP1,Q9WUV2,1.0
Q9JHP1,B7ZNQ3,1.0
Q9JHP1,Q8BM62,1.0
Q9JHP1,Q9JJM5,1.0
Q9JHP1,Q9JJM6,1.0
A0A0R3P9D0,Q3UMZ3,1.0
A0A0R3P9D0,Q61469,1.0
A0A0R3P9D0,Q99JY8,1.0
A0A0R3P9D0,Q9DAX2,1.0
A0A0R3P9D0,Q0VBU9,1.0
A0A0R4IZY6,P05208,1.0
A0A0R4IZY6,P36368,0.75
A0A0R4IZY6,Q3UP87,1.0
A0A0R4IZY6,Q91X79,1.0
A0A0R4IZY6,P08882,0.75
A0A0R4IZY6,Q14B24,0.75
A0A0R4IZY6,Q61096,1.0
A0A0R4IZY6,Q9CQ52,1.0
A0A0R4IZY6,Q3SYP2,1.0
A0A0R4IZY6,Q5M8S2,0.75
A0A0R4IZY6,Q8BW11,0.75
A0A0R4IZY6,Q9QUL7,0.75
A0A0R4J029,Q8R1P4,1.0
A0A0R4J034,Q99K01,1.0
Q9JLI0,P70694,1.0
Q9JLI0,Q8K023,1.0
Q9JLI0,Q91WR5,1.0
Q9JLI0,Q8VC28,1.0
Q9JLM6,O09110,1.0
Q9JLM6,O54863,1.0
Q9JLM6,O55047,1.0
Q9JLM6,P08414,1.0
Q9JLM6,P47809,1.0
Q9JLM6,P70236,1.0
Q9JLM6,Q3UIZ8,1.0
Q9JLM6,Q61241,1.0
Q9JLM6,Q641K5,1.0
Q9JLM6,Q8BW96,1.0
Q9JLM6,Q8BZN4,1.0
Q9JLM6,Q8C078,1.0
Q9JLM6,Q8C0V0,1.0
Q9JLM6,Q8VBY2,1.0
Q9JLM6,Q8VDF3,1.0
Q9JLM6,Q91VB2,1.0
Q9JLM6,Q91YA2,1.0
Q9JLM6,Q91YS8,1.0
Q9JLM6,Q924X7,1.0
Q9JLM6,Q99MQ3,0.7142857142857143
Q9JLM6,Q9R0A5,1.0
Q9JLM6,Q9Z0H0,1.0
Q9JLM6,P0C5K0,1.0
Q9JLM6,Q543Z5,1.0
Q9JLM6,Q5SWN9,1.0
Q9JLM6,Q8BGW6,1.0
Q9JLM6,A2AGS2,1.0
Q9JLM6,A2AM78,0.7142857142857143
Q9JLM6,P0C5K1,1.0
Q9JLM6,Q3U258,0.7142857142857143
Q9JLM6,Q3UU57,1.0
Q9JLM6,Q543X6,1.0
Q9JLM6,Q5DU52,0.7142857142857143
Q9JLM6,Q5SUV5,1.0
Q9JLM6,Q6IS31,0.7142857142857143
Q9JLM6,Q8BP44,1.0
Q9JLM6,Q8C0X8,1.0
Q9JLM6,Q8QZV4,1.0
Q9JLM6,Q9JJX8,1.0
Q9JLM6,A0AA95Z2J0,1.0
Q9JLM6,D3YV51,1.0
Q9JLM6,Q3TJG7,1.0
Q9JLM6,Q3TLX7,1.0
Q9JLM6,Q3TN15,1.0
Q9JLM6,Q3TX82,1.0
Q9JLM6,Q3UDI2,1.0
Q9JLM6,Q66JY4,1.0
Q9JLM6,Q8C371,1.0
Q9JLM6,Q8C5F7,1.0
Q9JLM6,Q9D9B2,1.0
Q9JLM6,S4R1E6,1.0
A0A0R4J071,P21981,1.0
A0A0R4J071,Q08189,1.0
A0A0R4J071,Q8BH61,1.0
A0A0R4J071,Q9JLF6,1.0
A0A0R4J071,Q8BZH1,1.0
A0A0R4J071,A0A0R4J293,1.0
A0A0R4J071,Q9D7I9,1.0
A0A0R4J071,Q6YCI4,1.0
Q9JM79,O09043,1.0
Q9JM79,P70269,0.8333333333333334
Q9JM79,Q9D106,0.8333333333333334
Q9JM79,Q9D7R7,0.8333333333333334
Q9JM79,D3Z6T3,0.8333333333333334
Q9JM79,A0A1B0GT66,1.0
Q9JM79,F6Y6L6,1.0
Q9JM79,Q3TV11,0.8333333333333334
Q9JM79,Q8C243,0.8333333333333334
Q9JM79,Q8VCK2,1.0
A0A0R4J0C4,Q9Z100,1.0
A0A0R4J0C8,Q7TMF2,1.0
A0A0R4J0E3,Q7TQ07,1.0
A0A0R4J0K8,Q7TMV1,1.0
A0A0R4J0L2,Q8BJM7,0.75
A0A0R4J0N7,O88962,1.0
Q9R070,Q6Q473,1.0
Q9R070,Q9D7Z6,1.0
Q9R0M7,P70694,1.0
Q9R0M7,Q8K023,1.0
Q9R0M7,Q91WR5,1.0
Q9R0M7,Q8VC28,1.0
Q9R126,P21570,1.0
Q9R126,P97802,1.0
Q9R126,Q3TMQ6,1.0
Q9R126,Q64438,1.0
Q9R126,Q9D244,1.0
Q9R126,O35291,1.0
Q9R126,P00683,1.0
Q9R126,Q9JJH1,1.0
Q9R126,O35292,1.0
Q9R126,P97425,1.0
Q9R126,P97426,1.0
Q9R126,Q8C6G3,1.0
Q9R126,Q8K2T2,1.0
Q9R126,W0UVC3,1.0
A0A0R4J0U8,A2RSY6,1.0
Q9R1I4,Q9WVJ3,1.0
A0A0R4J0V0,Q8BUG2,1.0
A0A0R4J0V0,Q9D1A2,1.0
A0A0R4J0W7,Q3TYD6,1.0
A0A0R4J0W7,Q5XJV6,1.0
A0A0R4J110,Q91ZI8,1.0
A0A0R4J110,Q61153,1.0
A0A0R4J127,Q8K4F5,1.0
A0A0R4J127,Q3V1F8,1.0
A0A0R4J127,Q6IE26,1.0
A0A0R4J127,D3YYK0,1.0
A0A0R4J127,Q8R0P8,1.0
A0A0R4J130,Q8R3U1,1.0
A0A0R4J130,Q9CPX5,1.0
A0A0R4J130,Q9QZU4,1.0
A0A0R4J138,P50429,1.0
A0A0R4J138,Q32KI9,1.0
A0A0R4J138,Q8BM89,1.0
A0A0R4J160,O88839,1.0
A0A0R4J160,Q9R159,1.0
Q9WUF2,Q8CCE9,1.0
Q9Z1R9,P07146,1.0
Q9Z1R9,Q9QUK9,1.0
Q9Z1R9,Q9R0T7,1.0
Q9Z1R9,Q9Z0M1,1.0
Q9Z1R9,Q8CGR5,1.0
Q9Z1R9,Q3V2E0,1.0
Q9Z1R9,Q792Y6,1.0
Q9Z1R9,Q792Z1,1.0
A0A0R4J1E8,Q6P8M1,1.0
A0A0R4J1G9,Q8BWB6,1.0
A0A0R4J1G9,Q8CI59,1.0
A0A0R4J1G9,Q923B6,1.0
A0A0R4J1K1,Q8BT14,1.0
S4R196,P56656,1.0
S4R196,Q6VVW9,1.0
S4R196,Q91X77,1.0
S4R196,Q9D816,1.0
S4R196,E9Q816,1.0
S4R196,P56654,1.0
S4R196,P56655,1.0
S4R196,P56657,1.0
S4R196,Q6XVG2,1.0
S4R196,Q91W64,1.0
S4R196,Q3UEF2,1.0
S4R196,Q3UT49,1.0
S4R196,Q6PER7,1.0
S4R196,Q8C7K2,1.0
S4R196,Q9DBD9,1.0
S4R1B9,Q80UV9,1.0
S4R1E5,O70325,1.0
S4R1E5,P11352,1.0
S4R1E5,P46412,1.0
S4R1E5,Q9JHC0,1.0
S4R1E5,P21765,1.0
S4R1E5,A0A1C7ZMZ7,1.0
S4R1E5,Q3TIF2,1.0
S4R1E5,Q91WR8,1.0
A0A0R4J1Z5,Q6R3M4,1.0
S4R1N2,Q9JIC3,1.0
A0A0R4J256,O55234,1.0
A0A0R4J256,P28063,1.0
A0A0R4J256,P28076,1.0
A0A0R4J256,Q60692,1.0
A0A0R4J256,Q8BG41,1.0
S4R1U9,Q9DBC0,1.0
S4R232,P46638,1.0
S4R232,P53994,1.0
S4R232,P59279,1.0
S4R232,P62492,1.0
S4R232,Q0PD45,1.0
S4R232,Q0PD65,1.0
S4R232,Q6PDZ3,1.0
S4R232,Q8BXY4,1.0
A0A0U1RNL9,Q8CCE9,1.0
A0A0U1RNM9,O09110,1.0
A0A0U1RNM9,O54863,1.0
A0A0U1RNM9,O55047,1.0
A0A0U1RNM9,P08414,1.0
A0A0U1RNM9,P47809,1.0
A0A0U1RNM9,P70236,1.0
A0A0U1RNM9,Q3UIZ8,1.0
A0A0U1RNM9,Q61241,1.0
A0A0U1RNM9,Q641K5,1.0
A0A0U1RNM9,Q8BW96,1.0
A0A0U1RNM9,Q8BZN4,1.0
A0A0U1RNM9,Q8C078,1.0
A0A0U1RNM9,Q8C0V0,1.0
A0A0U1RNM9,Q8VBY2,1.0
A0A0U1RNM9,Q8VDF3,1.0
A0A0U1RNM9,Q91VB2,1.0
A0A0U1RNM9,Q91YA2,1.0
A0A0U1RNM9,Q91YS8,1.0
A0A0U1RNM9,Q924X7,1.0
A0A0U1RNM9,Q99MQ3,0.7142857142857143
A0A0U1RNM9,Q9R0A5,1.0
A0A0U1RNM9,Q9Z0H0,1.0
A0A0U1RNM9,P0C5K0,1.0
A0A0U1RNM9,Q543Z5,1.0
A0A0U1RNM9,Q5SWN9,1.0
A0A0U1RNM9,Q8BGW6,1.0
A0A0U1RNM9,A2AGS2,1.0
A0A0U1RNM9,A2AM78,0.7142857142857143
A0A0U1RNM9,P0C5K1,1.0
A0A0U1RNM9,Q3U258,0.7142857142857143
A0A0U1RNM9,Q3UU57,1.0
A0A0U1RNM9,Q543X6,1.0
A0A0U1RNM9,Q5DU52,0.7142857142857143
A0A0U1RNM9,Q5SUV5,1.0
A0A0U1RNM9,Q6IS31,0.7142857142857143
A0A0U1RNM9,Q8BP44,1.0
A0A0U1RNM9,Q8C0X8,1.0
A0A0U1RNM9,Q8QZV4,1.0
A0A0U1RNM9,Q9JJX8,1.0
A0A0U1RNM9,A0AA95Z2J0,1.0
A0A0U1RNM9,D3YV51,1.0
A0A0U1RNM9,Q3TJG7,1.0
A0A0U1RNM9,Q3TLX7,1.0
A0A0U1RNM9,Q3TN15,1.0
A0A0U1RNM9,Q3TX82,1.0
A0A0U1RNM9,Q3UDI2,1.0
A0A0U1RNM9,Q66JY4,1.0
A0A0U1RNM9,Q8C371,1.0
A0A0U1RNM9,Q8C5F7,1.0
A0A0U1RNM9,Q9D9B2,1.0
A0A0U1RNM9,S4R1E6,1.0
S4UWW3,Q05921,1.0
A0A0U1RNY1,Q7M754,0.7142857142857143
A0A0U1RNY1,E1AW56,1.0
V5QQD1,P58006,1.0
V5QQD1,P58043,1.0
V5QQD1,Q9CYP7,1.0
V5TBZ5,D3Z1N8,1.0
V5TBZ5,S4R2K6,1.0
V5TCT6,D3Z1N8,1.0
V5TCT6,S4R2K6,1.0
V9GWU6,Q60720,1.0
V9GWU6,Q6P1H1,1.0
V9GWU6,Q925G2,1.0
V9GWU6,Q8K187,1.0
V9GWU6,A0A494B9L2,1.0
V9GWU6,B2RVP1,1.0
V9GWY3,Q60720,1.0
V9GWY3,Q6P1H1,1.0
V9GWY3,Q925G2,1.0
V9GWY3,Q8K187,1.0
V9GWY3,A0A494B9L2,1.0
V9GWY3,B2RVP1,1.0
V9GX11,Q60720,1.0
V9GX11,Q6P1H1,1.0
V9GX11,Q925G2,1.0
V9GX11,Q8K187,1.0
V9GX11,A0A494B9L2,1.0
V9GX11,B2RVP1,1.0
A0A0U1RPZ0,Q5NCN8,1.0
V9GXF4,Q60720,1.0
V9GXF4,Q6P1H1,1.0
V9GXF4,Q925G2,1.0
V9GXF4,Q8K187,1.0
V9GXF4,A0A494B9L2,1.0
V9GXF4,B2RVP1,1.0
V9GXL7,P59644,1.0
V9GXL7,Q8C5L6,1.0
A0A0U1RQ54,O09110,1.0
A0A0U1RQ54,O54863,1.0
A0A0U1RQ54,O55047,1.0
A0A0U1RQ54,P08414,1.0
A0A0U1RQ54,P47809,1.0
A0A0U1RQ54,P70236,1.0
A0A0U1RQ54,Q3UIZ8,1.0
A0A0U1RQ54,Q61241,1.0
A0A0U1RQ54,Q641K5,1.0
A0A0U1RQ54,Q8BW96,1.0
A0A0U1RQ54,Q8BZN4,1.0
A0A0U1RQ54,Q8C078,1.0
A0A0U1RQ54,Q8C0V0,1.0
A0A0U1RQ54,Q8VBY2,1.0
A0A0U1RQ54,Q8VDF3,1.0
A0A0U1RQ54,Q91VB2,1.0
A0A0U1RQ54,Q91YA2,1.0
A0A0U1RQ54,Q91YS8,1.0
A0A0U1RQ54,Q924X7,1.0
A0A0U1RQ54,Q99MQ3,0.7142857142857143
A0A0U1RQ54,Q9R0A5,1.0
A0A0U1RQ54,Q9Z0H0,1.0
A0A0U1RQ54,P0C5K0,1.0
A0A0U1RQ54,Q543Z5,1.0
A0A0U1RQ54,Q5SWN9,1.0
A0A0U1RQ54,Q8BGW6,1.0
A0A0U1RQ54,A2AGS2,1.0
A0A0U1RQ54,A2AM78,0.7142857142857143
A0A0U1RQ54,P0C5K1,1.0
A0A0U1RQ54,Q3U258,0.7142857142857143
A0A0U1RQ54,Q3UU57,1.0
A0A0U1RQ54,Q543X6,1.0
A0A0U1RQ54,Q5DU52,0.7142857142857143
A0A0U1RQ54,Q5SUV5,1.0
A0A0U1RQ54,Q6IS31,0.7142857142857143
A0A0U1RQ54,Q8BP44,1.0
A0A0U1RQ54,Q8C0X8,1.0
A0A0U1RQ54,Q8QZV4,1.0
A0A0U1RQ54,Q9JJX8,1.0
A0A0U1RQ54,A0AA95Z2J0,1.0
A0A0U1RQ54,D3YV51,1.0
A0A0U1RQ54,Q3TJG7,1.0
A0A0U1RQ54,Q3TLX7,1.0
A0A0U1RQ54,Q3TN15,1.0
A0A0U1RQ54,Q3TX82,1.0
A0A0U1RQ54,Q3UDI2,1.0
A0A0U1RQ54,Q66JY4,1.0
A0A0U1RQ54,Q8C371,1.0
A0A0U1RQ54,Q8C5F7,1.0
A0A0U1RQ54,Q9D9B2,1.0
A0A0U1RQ54,S4R1E6,1.0
W0TXY3,Q96EQ9,1.0
W0TXY3,E9Q4V2,1.0
W0UTF1,P21570,1.0
W0UTF1,P97802,1.0
W0UTF1,Q3TMQ6,1.0
W0UTF1,Q64438,1.0
W0UTF1,Q9D244,1.0
W0UTF1,O35291,1.0
W0UTF1,P00683,1.0
W0UTF1,Q9JJH1,1.0
W0UTF1,O35292,1.0
W0UTF1,P97425,1.0
W0UTF1,P97426,1.0
W0UTF1,Q8C6G3,1.0
W0UTF1,Q8K2T2,1.0
W0UTF1,W0UVC3,1.0
W0UTF2,P21570,1.0
W0UTF2,P97802,1.0
W0UTF2,Q3TMQ6,1.0
W0UTF2,Q64438,1.0
W0UTF2,Q9D244,1.0
W0UTF2,O35291,1.0
W0UTF2,P00683,1.0
W0UTF2,Q9JJH1,1.0
W0UTF2,O35292,1.0
W0UTF2,P97425,1.0
W0UTF2,P97426,1.0
W0UTF2,Q8C6G3,1.0
W0UTF2,Q8K2T2,1.0
W0UTF2,W0UVC3,1.0
W0UUX7,P21570,1.0
W0UUX7,P97802,1.0
W0UUX7,Q3TMQ6,1.0
W0UUX7,Q64438,1.0
W0UUX7,Q9D244,1.0
W0UUX7,O35291,1.0
W0UUX7,P00683,1.0
W0UUX7,Q9JJH1,1.0
W0UUX7,O35292,1.0
W0UUX7,P97425,1.0
W0UUX7,P97426,1.0
W0UUX7,Q8C6G3,1.0
W0UUX7,Q8K2T2,1.0
W0UUX7,W0UVC3,1.0
W0UV59,P21570,1.0
W0UV59,P97802,1.0
W0UV59,Q3TMQ6,1.0
W0UV59,Q64438,1.0
W0UV59,Q9D244,1.0
W0UV59,O35291,1.0
W0UV59,P00683,1.0
W0UV59,Q9JJH1,1.0
W0UV59,O35292,1.0
W0UV59,P97425,1.0
W0UV59,P97426,1.0
W0UV59,Q8C6G3,1.0
W0UV59,Q8K2T2,1.0
W0UV59,W0UVC3,1.0
W0UVC2,P21570,1.0
W0UVC2,P97802,1.0
W0UVC2,Q3TMQ6,1.0
W0UVC2,Q64438,1.0
W0UVC2,Q9D244,1.0
W0UVC2,O35291,1.0
W0UVC2,P00683,1.0
W0UVC2,Q9JJH1,1.0
W0UVC2,O35292,1.0
W0UVC2,P97425,1.0
W0UVC2,P97426,1.0
W0UVC2,Q8C6G3,1.0
W0UVC2,Q8K2T2,1.0
W0UVC2,W0UVC3,1.0
Z4YJZ7,Q5DW34,1.0
Z4YKT6,O08756,1.0
Z4YKT6,O54909,1.0
Z4YKT6,P50171,1.0
Z4YKT6,P51661,1.0
Z4YKT6,Q8VCC1,1.0
Z4YKT6,Q8VCH7,1.0
Z4YKT6,Q91VT4,1.0
Z4YKT6,Q99J47,1.0
Z4YKT6,Q99LB2,1.0
Z4YKT6,Q9R092,1.0
Z4YKT6,P51658,1.0
Z4YKT6,Q80XN0,1.0
Z4YKT6,Q8CEE7,1.0
Z4YKT6,O88451,1.0
Z4YKT6,Q8BVI4,1.0
Z4YKT6,Q8K3P0,1.0
Z4YKT6,Q8VBZ0,1.0
Z4YKT6,D3Z2Y8,1.0
Z4YLB0,P38649,1.0
Z4YLB0,Q3V1N9,1.0
Z4YLB0,Q8VI38,1.0
Z4YLB0,P23336,1.0
Z4YLB0,A2AUQ7,1.0
Z4YLB0,Q2NKH9,1.0
Z4YLB0,Q3TXW0,1.0
Z4YLB0,Q8C2H7,1.0
Z4YLB0,Q91W00,1.0
Z4YLB0,Q9DBU1,1.0
Z4YLB0,B2FDI6,1.0
A0A140LHU9,Q3TRM4,1.0
Z4YLN2,Q9JM95,1.0
Z4YLN2,Q9QZ39,1.0
Z4YLN2,Q9R2B6,1.0
Z4YLN2,Q9WUV2,1.0
Z4YLN2,B7ZNQ3,1.0
Z4YLN2,Q8BM62,1.0
Z4YLN2,Q9JJM5,1.0
Z4YLN2,Q9JJM6,1.0
Z4YLR0,Q9JM95,1.0
Z4YLR0,Q9QZ39,1.0
Z4YLR0,Q9R2B6,1.0
Z4YLR0,Q9WUV2,1.0
Z4YLR0,B7ZNQ3,1.0
Z4YLR0,Q8BM62,1.0
Z4YLR0,Q9JJM5,1.0
Z4YLR0,Q9JJM6,1.0
A0A140LI04,O09110,1.0
A0A140LI04,O54863,1.0
A0A140LI04,O55047,1.0
A0A140LI04,P08414,1.0
A0A140LI04,P47809,1.0
A0A140LI04,P70236,1.0
A0A140LI04,Q3UIZ8,1.0
A0A140LI04,Q61241,1.0
A0A140LI04,Q641K5,1.0
A0A140LI04,Q8BW96,1.0
A0A140LI04,Q8BZN4,1.0
A0A140LI04,Q8C078,1.0
A0A140LI04,Q8C0V0,1.0
A0A140LI04,Q8VBY2,1.0
A0A140LI04,Q8VDF3,1.0
A0A140LI04,Q91VB2,1.0
A0A140LI04,Q91YA2,1.0
A0A140LI04,Q91YS8,1.0
A0A140LI04,Q924X7,1.0
A0A140LI04,Q99MQ3,0.7142857142857143
A0A140LI04,Q9R0A5,1.0
A0A140LI04,Q9Z0H0,1.0
A0A140LI04,P0C5K0,1.0
A0A140LI04,Q543Z5,1.0
A0A140LI04,Q5SWN9,1.0
A0A140LI04,Q8BGW6,1.0
A0A140LI04,A2AGS2,1.0
A0A140LI04,A2AM78,0.7142857142857143
A0A140LI04,P0C5K1,1.0
A0A140LI04,Q3U258,0.7142857142857143
A0A140LI04,Q3UU57,1.0
A0A140LI04,Q543X6,1.0
A0A140LI04,Q5DU52,0.7142857142857143
A0A140LI04,Q5SUV5,1.0
A0A140LI04,Q6IS31,0.7142857142857143
A0A140LI04,Q8BP44,1.0
A0A140LI04,Q8C0X8,1.0
A0A140LI04,Q8QZV4,1.0
A0A140LI04,Q9JJX8,1.0
A0A140LI04,A0AA95Z2J0,1.0
A0A140LI04,D3YV51,1.0
A0A140LI04,Q3TJG7,1.0
A0A140LI04,Q3TLX7,1.0
A0A140LI04,Q3TN15,1.0
A0A140LI04,Q3TX82,1.0
A0A140LI04,Q3UDI2,1.0
A0A140LI04,Q66JY4,1.0
A0A140LI04,Q8C371,1.0
A0A140LI04,Q8C5F7,1.0
A0A140LI04,Q9D9B2,1.0
